airport,country_code,latitude,longitude
pdg,id,-0.87499,100.35200
kczl,us,34.45540,-84.93920
kajr,us,34.49990,-83.55670
gtu,us,30.67880,-97.67940
ny94,us,41.97150,-73.86290
qfo,gb,52.09080,0.13194
sny,us,41.10130,-102.98500
gkl,au,-23.18330,150.94200
rpb,au,-14.73481,134.52549
ymrt,au,-17.70000,145.14999
ifl,au,-17.55940,146.01199
phjr,us,21.30740,-158.07001
bin,af,34.81700,67.81700
moo,au,-28.09940,140.19701
eca,us,44.31280,-83.42230
kmdq,us,34.86140,-86.55750
jyo,us,39.07800,-77.55750
kane,us,45.14500,-93.21140
scir,cl,-33.66500,-78.92970
vam,mv,3.47056,72.83583
llf,cn,26.33866,111.61004
lsz,hr,44.56580,14.39310
ons,au,-21.66830,115.11300
tdr,au,-24.99330,150.09300
sdc,us,43.23470,-77.12100
egtf,gb,51.34810,-0.55889
wbu,us,40.03940,-105.22600
edan,de,53.35972,11.61528
ebtn,be,50.78170,4.95778
eduw,de,53.92194,13.21889
edtg,de,47.90278,7.61778
bbj,de,49.94528,6.56500
pao,us,37.46110,-122.11500
uemt,ru,64.55000,143.11501
lkvm,cz,49.92690,16.18580
ebsp,be,50.48250,5.91030
ffz,us,33.46080,-111.72800
p08,us,32.93590,-111.42700
p52,us,34.73000,-112.03500
ebnm,be,50.48800,4.76892
ebzh,be,50.97000,5.37507
a39,us,32.99081,-111.91853
e25,us,33.96890,-112.79900
yty,cn,32.56340,119.71980
ptk,us,42.66550,-83.42010
ksi,gn,9.16056,-10.12440
een,us,42.89840,-72.27080
mukw,cu,23.12400,-81.30160
gkk,mv,0.73240,73.43360
07mt,us,48.42110,-106.52800
rcs,gb,51.35190,0.50333
rhd,ar,-27.49660,-64.93595
iow,us,41.63920,-91.54650
tlq,cn,43.03080,89.09870
sncl,br,-13.38944,-38.91000
mwm,us,43.91340,-95.10940
og39,us,44.66170,-119.65200
ulpw,ru,61.73610,30.67360
anp,us,38.94290,-76.56840
fxo,mz,-14.81500,36.53000
odo,ru,57.86610,114.24300
ztr,ua,50.27056,28.73861
eyvp,lt,54.48485,24.98737
hri,lk,6.28447,81.12413
peq,us,31.38240,-103.51100
hbg,us,31.26480,-89.25280
qcj,br,-22.93950,-48.46800
sban,br,-16.22920,-48.96430
qsc,br,-21.87540,-47.90370
ykn,us,42.91670,-97.38590
xsb,ae,24.28361,52.58028
zbm,ca,45.29080,-72.74140
egsm,gb,52.43530,1.61833
kti,kh,12.48800,106.05500
sccl,cl,-27.07810,-70.79530
scpe,cl,-22.92170,-68.15840
slcc,bo,-16.19110,-69.09560
gyu,cn,36.07889,106.21694
egda,gb,51.88375,-5.11997
cni,cn,39.26667,122.66694
krh,gb,51.21360,-0.13861
ccl,au,-26.77500,150.61700
hwd,us,37.65920,-122.12200
mzp,nz,-41.12330,172.98900
jhq,au,-20.27722,148.75556
arb,us,42.22300,-83.74560
sht,au,-36.42890,145.39301
tem,au,-34.42140,147.51199
gah,au,-25.61440,151.61900
wio,au,-31.52640,143.37500
yivo,au,-32.88330,144.31000
ymed,au,-32.36670,142.40500
ypce,au,-33.36670,142.58800
ytlp,au,-30.93330,144.41701
lsgr,ch,46.61360,7.67778
bfj,cn,27.26707,105.47210
ulk,ru,60.72060,114.82600
uhwk,ru,44.27260,135.02900
gny,tr,37.44566,38.89559
kzr,tr,39.10738,30.11572
vlu,ru,56.38110,30.60810
unne,ru,55.09240,83.00450
unki,ru,58.47940,99.09390
beo,au,-33.06670,151.64800
4a7,us,33.38910,-84.33240
bmp,au,-20.80330,149.27000
ekel,dk,55.75650,10.24850
loij,at,47.52010,12.44970
edpw,de,49.06417,11.20917
ycn,ca,49.10560,-81.01360
bjp,br,-22.97916,-46.53751
bqb,au,-33.68842,115.40160
sek,ru,67.48050,153.73640
slcr,us,-17.91360,-64.51780
ivr,au,-29.88830,151.14400
gli,au,-29.67500,151.68900
edqf,de,49.36111,10.66944
imm,us,26.43320,-81.40100
wa44,id,-5.76457,123.91700
66ca,us,35.60770,-121.11000
yic,cn,27.80250,114.30620
ptb,us,37.18380,-77.50740
kgn,cd,-4.53300,26.61700
nzpg,aq,-77.96340,166.52499
lkkt,cz,49.41830,13.32190
sbm,us,43.76960,-87.85140
kfe,au,-22.29075,119.43714
vnkl,np,27.41063,86.64660
bju,np,29.50200,81.66900
uiar,ru,56.91333,118.27000
ekhg,dk,56.18470,9.04445
ednx,de,48.23944,11.56139
mzj,us,32.51060,-111.32800
geu,us,33.52690,-112.29500
sad,us,32.85480,-109.63500
edwv,de,52.96528,9.28278
ednm,de,49.22250,12.29667
kjp,jp,26.16830,127.29300
sdai,br,-22.75580,-47.26940
uasb,kz,51.59100,75.21500
uwod,ru,51.50000,59.93611
uwoh,ru,52.07833,59.68333
sik,us,36.89890,-89.56180
tti,pf,-17.01330,-149.58701
gfl,us,43.34120,-73.61030
5b2,us,43.05130,-73.86120
cgc,us,28.86730,-82.57130
mtn,us,39.32570,-76.41380
lhm,us,38.90920,-121.35100
fzi,us,41.19080,-83.39450
izg,us,43.99110,-70.94790
fa54,us,26.85450,-82.25120
new,us,30.04240,-90.02830
coe,us,47.77430,-116.82000
bmt,us,30.07070,-94.21580
dnv,us,40.19920,-87.59590
coj,au,-31.33250,149.26700
tix,us,28.51480,-80.79920
fvbm,zw,-16.81700,28.35000
ywva,au,-33.24028,151.42972
gmfb,ma,32.51431,-1.98306
nye,ke,-0.36441,36.97849
aap,us,29.72250,-95.58830
fcm,us,44.82720,-93.45710
lix,mw,-12.08300,34.73300
ojc,us,38.84760,-94.73760
giu,lk,7.95667,80.72850
eum,de,54.07944,9.94139
tkt,th,16.89600,99.25330
ylk,ca,44.48530,-79.55560
yee,ca,44.68330,-79.92830
nu8,ca,43.93580,-79.26220
nd4,ca,45.11083,-78.64000
nf4,ca,44.36470,-78.78390
ycm,ca,43.19170,-79.17170
cnv8,ca,44.44110,-79.96280
cnj4,ca,44.67766,-79.31022
cla4,ca,44.08940,-79.49500
ypd,ca,45.25750,-79.82970
cyhs,ca,44.15830,-81.06280
oqn,us,39.99010,-75.58190
mnz,us,38.72140,-77.51540
klbx,us,29.10860,-95.46210
lkbu,cz,49.97440,14.17810
enrk,no,59.39750,11.34690
kfs,tr,41.31420,33.79580
egtr,gb,51.65580,-0.32583
egcf,gb,53.55970,-0.85833
hstr,ss,4.40000,32.58300
2h0,us,39.41040,-88.84540
gxh,cn,34.81050,102.64470
essz,se,59.10110,17.21110
ciy,it,36.99460,14.60718
wa77,us,47.19570,-122.02200
kvm,ru,64.66700,170.41701
uhms,ru,62.92078,152.42278
zkp,ru,65.74850,150.88890
uhmh,ru,62.76667,148.14667
ums,ru,60.35700,134.43500
adh,ru,58.60280,125.40900
uemo,ru,60.39750,120.47100
uert,ru,59.45800,112.56300
edhp,de,54.53639,8.68000
nlt,cn,43.43180,83.37860
bor,fr,47.65560,7.01083
fdw,us,34.31550,-81.10880
obc,dj,11.96700,43.26700
tdj,dj,11.78300,42.91700
aqb,gt,15.01220,-91.15060
nor,is,65.13190,-13.74640
btz,tr,40.23330,29.00920
daw,us,43.28410,-70.92930
war,id,-3.23500,140.99400
ewk,us,38.05820,-97.27450
lffq,fr,48.49865,2.33887
bsj,au,-37.88750,147.56799
tzr,us,46.39310,17.91750
fbr,us,41.39190,-110.40700
s40,us,46.21340,-119.79100
cls,us,46.67700,-122.98300
m94,us,46.68740,-119.92100
evw,us,41.27480,-111.03500
k83,us,39.90420,-95.77940
lro,us,32.89780,-79.78290
kacj,us,32.11080,-84.18890
euf,us,31.95130,-85.12890
6j4,us,33.92680,-81.79460
meo,us,35.91900,-75.69550
auo,us,32.61510,-85.43400
czg,us,42.07850,-76.09630
eky,us,33.31290,-86.92590
a50,us,38.87440,-104.41000
mic,us,45.06200,-93.35390
23m,us,32.08490,-88.73890
dbn,us,32.56440,-82.98530
puk,pf,-18.29560,-137.01700
hukb,ug,-1.22611,29.96000
mrgt,fr,10.68333,-84.83334
svsj,es,8.91667,-71.93333
cvo,us,44.49720,-123.29000
lrtz,ro,43.98420,28.60970
scrt,us,-35.96056,-71.79333
mrst,us,10.06667,-84.88333
snkv,kh,1.04278,-50.51670
pxh,au,-29.71600,135.52440
cwt,us,-33.84470,148.64900
ycoy,au,-23.13000,113.77700
ogd,us,41.19590,-112.01200
w63,ae,36.59580,-78.56010
rkr,us,35.02160,-94.62130
ako,us,40.17560,-103.22200
shn,us,47.23360,-123.14800
wna,us,60.69030,-161.97900
pka,us,60.70290,-161.77800
patj,us,63.30333,-143.00111
ybw,ca,48.75000,-123.23300
eghp,gb,51.19390,-1.23472
2a5,us,35.91180,-79.61760
wkr,bs,27.26670,-78.39970
myeb,bs,24.08949,-76.39792
gfo,gy,6.37477,-58.63810
dyl,us,40.33300,-75.12230
tgi,pe,-9.13300,-75.95000
tjl,br,-20.75420,-51.68420
oal,br,-11.49600,-61.45080
ocw,us,35.57050,-77.04980
7w6,us,35.56240,-75.95520
mhc,cl,-42.34039,-73.71569
kswo,us,36.16120,-97.08570
kokm,us,35.66810,-95.94870
kcuh,us,35.94990,-96.77310
kcsm,us,35.33980,-99.20050
kwld,us,37.16860,-97.03760
kpwa,us,35.53420,-97.64710
kdtn,us,32.54020,-93.74500
ksep,us,32.21530,-98.17770
kf22,us,36.38560,-97.27720
kmnz,us,31.66590,-98.14860
kadh,us,34.80430,-96.67130
khqz,us,32.74700,-96.53040
kdto,us,33.20070,-97.19800
kedc,us,30.39749,-97.56639
kryw,us,30.49860,-97.96950
k11r,us,30.21900,-96.37430
k3r9,us,30.35750,-97.99450
k2f0,us,30.90570,-101.89200
k1t7,us,29.81270,-98.42530
yel,ca,46.35140,-82.56140
ukf,us,36.22280,-81.09830
jzi,us,32.70090,-80.00290
dan,us,36.57290,-79.33610
0v4,us,37.14170,-79.01640
erg,ru,61.27500,108.03000
cqw,us,34.71290,-79.95700
kchn,us,27.51490,-81.88050
ylil,au,-37.69170,145.36700
bem,ma,32.40000,-6.33333
nkt,tr,37.36470,42.05820
suy,ru,62.18500,117.63500
ouz,mr,22.75640,-12.48360
dnas,ng,6.20333,6.65889
quo,ng,4.87250,8.09300
kaa,zm,-10.21670,31.13330
mbi,tz,-8.91700,33.46700
htmp,tz,-6.35537,31.08412
sgx,tz,-10.68300,35.58300
htmg,tz,-6.79722,37.65310
aog,cn,41.10530,122.85400
zyi,cn,27.58950,107.00070
hyw,us,33.82850,-79.12220
lds,cn,47.75206,129.01913
ava,cn,26.26056,105.87333
kss,ml,11.33300,-5.70000
wtb,au,-27.55833,151.79333
tnh,cn,42.25389,125.70333
szv,cn,31.26310,120.40100
egcb,gb,53.47170,-2.38972
egcv,gb,52.83390,-2.77167
egbm,gb,52.81470,-1.76111
egnu,gb,53.98060,-0.86472
egcj,gb,53.78846,-1.21688
waom,id,-0.94033,114.89388
lii,id,-3.70180,137.95700
nti,id,-2.10330,133.51640
wsr,id,-2.72100,134.50610
dtb,id,2.25973,98.99190
ssv,id,2.41028,96.32560
meq,id,4.25000,96.21700
buw,id,-5.48688,122.56900
kaz,id,1.18528,127.89600
mna,id,4.00694,126.67300
sgq,id,0.38470,117.54300
wipi,id,-1.12780,102.13500
wawh,id,-6.17510,120.43620
wabl,id,-3.97648,137.62250
okl,id,-4.90710,140.62770
kox,id,-4.71075,136.43515
cmq,au,-22.77310,147.62100
wmb,au,-38.29530,142.44701
rcm,au,-20.70190,143.11501
dcn,au,-17.58140,123.82800
kno,id,3.64222,98.88528
kamn,ca,43.32210,-84.68800
hbi,us,35.65450,-79.89470
rktp,kr,36.70400,126.48600
kacz,us,34.71790,-78.00360
emv,us,36.68690,-77.48280
emt,us,34.08610,-118.03500
fah,af,32.36700,62.18300
ixt,in,28.06610,95.33560
i16,us,37.60040,-81.55930
krq,ua,48.70560,37.62890
enka,no,69.04030,23.03400
lfqo,fr,50.68720,3.07556
gukr,gn,10.65100,-14.53360
ssf,us,29.33700,-98.47110
jsv,us,35.43820,-94.80280
jas,us,30.88570,-94.03490
87k,us,37.85670,-93.99910
mrf,us,30.37110,-104.01800
e38,us,30.38420,-103.68400
bqe,gw,11.29736,-15.83808
cza,mx,20.64130,-88.44620
buy,au,-33.37830,115.67700
ccb,us,34.11160,-117.68800
iob,us,38.05810,-83.97960
eki,us,41.71940,-86.00320
c03,us,41.44620,-85.93480
cub,us,33.97050,-80.99520
gmj,us,36.60680,-94.73860
mpr,us,38.35240,-97.69130
gyh,us,34.75830,-82.37640
pxe,us,32.51060,-83.76730
hvs,us,34.40310,-80.11920
igx,us,35.93500,-79.06590
szt,mx,16.69030,-92.53010
du9,ca,42.87220,-79.59580
sut,us,33.92930,-78.07500
fci,us,37.40650,-77.52500
yatn,au,-17.26170,145.51500
uiub,ru,54.36920,113.47900
mprh,pa,8.37588,-80.12790
hnz,us,36.36160,-78.52920
lee,us,28.82310,-81.80870
uubl,ru,56.12670,40.31500
fatw,za,-27.20500,22.48190
fvmn,zw,-15.76700,29.38300
ppy,br,-22.28920,-45.91910
diq,br,-20.18070,-44.87090
urke,ru,46.68000,38.21000
erd,ua,46.81500,36.75810
erl,cn,43.42250,112.09667
egbs,gb,52.24170,-2.88111
cno,us,33.97470,-117.63700
rjdk,jp,33.01310,129.19200
rjdo,jp,33.19080,129.09000
rjtf,jp,35.67170,139.52800
htr,jp,24.05890,123.80600
uyf,us,39.93270,-83.46200
bww,cu,22.62130,-79.14720
cdg2,fr,44.61610,-65.76190
lszw,ch,46.75640,7.60056
uhml,ru,65.58000,-170.99667
prb,us,35.67290,-120.62700
rkdu,kr,37.47917,130.89556
efky,fi,60.57140,26.89610
haf,us,37.51340,-122.50100
hcj,cn,24.80500,107.69970
ykdi,au,-33.97670,137.66000
wjf,us,34.74110,-118.21900
cjf,au,-22.96670,118.81300
guz,br,-20.64650,-40.49190
ubt,br,-23.44110,-45.07560
ortl,iq,30.93580,46.09010
lpot,pt,39.08750,-8.96278
box,au,-16.07530,136.30200
ednf,de,48.82250,13.36750
egad,gb,54.58110,-5.69194
egkh,gb,51.15690,0.64167
eglg,gb,51.80250,-0.15806
egmt,gb,51.53750,0.36763
egsg,gb,51.65250,0.15583
vobg,in,12.95000,77.66820
eghr,gb,50.85940,-0.75917
nzoa,nz,-44.48670,169.98599
nzht,nz,-43.86530,169.04100
edkm,de,51.30278,8.23917
sdhu,br,-22.95167,-43.16583
fyj,cn,48.19949,134.36645
eksy,fo,61.76960,-6.80341
eksr,fo,61.68530,-6.75850
ekfa,fo,61.54370,-6.77442
tdf,us,36.28490,-78.98420
pzl,za,-27.84940,32.30970
kjh,cn,26.97200,107.98800
hpg,cn,31.62600,110.34000
yie,cn,47.31060,119.91170
hny,cn,26.90530,112.62800
wos,kp,39.16680,127.48600
ugms,ge,43.05360,42.74901
igt,ru,43.32230,45.01260
asn,us,33.56990,-86.05090
gmu,us,34.84790,-82.35000
mkt,us,44.22160,-93.91870
ngd,vg,18.72720,-64.32970
toi,us,31.86040,-86.01210
scd,us,33.17180,-86.30550
edn,us,31.29970,-85.89990
kryn,us,32.14220,-111.17500
alx,us,32.91470,-85.96300
pkt,au,-14.25000,129.52901
gpn,au,-11.40250,130.42200
edhs,de,53.56111,9.49917
kmmk,us,41.50870,-72.82950
yfls,au,-33.73099,134.50100
lszo,ch,47.19000,8.20472
lftn,fr,44.24440,4.01222
hzp,ca,57.38170,-111.70100
cew9,ca,51.07780,-115.33800
uiae,ru,50.03311,118.06114
krjd,us,38.97010,-75.86630
uwl,us,39.87590,-85.32650
tqk,us,38.47430,-100.88500
hde,us,40.45210,-99.33650
ptt,us,37.70160,-98.74690
uaon,kz,46.05500,63.25000
ahq,us,41.24130,-96.59400
lxn,us,40.79100,-99.77730
19s,us,37.49140,-100.83000
cbf,us,41.25920,-95.76060
okk,us,40.52820,-86.05900
2k7,us,37.43540,-95.64610
ak59,us,61.79560,-148.35500
eha,us,37.00070,-101.88000
ftg,us,39.78530,-104.54300
gbg,us,40.93800,-90.43110
guy,us,36.68510,-101.50800
mej,us,37.27690,-100.35600
mo00,us,36.59170,-93.66690
uls,us,37.60400,-101.37400
co00,us,39.28000,-103.06700
idp,us,37.15840,-95.77840
3au,us,37.67160,-97.07790
lqr,us,38.20860,-99.08600
lzz,us,31.10620,-98.19590
byy,us,28.97330,-95.86350
prx,us,33.63660,-95.45080
cfv,us,37.09400,-95.57190
24sc,us,33.93580,-81.42970
gxy,us,40.43740,-104.63300
km01,us,35.20070,-90.05400
oel,us,52.93470,36.00220
fet,us,41.44910,-96.52020
lgd,us,45.29020,-118.00700
szy,pl,53.48190,20.93770
mpo,us,41.13750,-75.37890
ukt,us,40.43520,-75.38190
yba,ca,51.20734,-115.54186
bng,us,33.92310,-116.85100
edfl,de,50.54389,8.59028
lhtl,hu,47.34530,18.98080
ofk,us,41.98550,-97.43510
huko,ug,2.95300,34.12320
hukj,ug,0.19680,32.55297
awo,us,48.16070,-122.15900
snzr,br,-17.24260,-46.88310
snkf,br,-20.73860,-43.79740
snap,br,-15.73200,-43.32310
tfl,br,-17.89230,-41.51360
snbm,br,-21.12610,-42.39440
tpf,us,27.91560,-82.44930
lfyl,fr,47.70470,6.54583
sdtk,br,-23.22440,-44.72030
bzc,br,-22.77100,-41.96290
sdag,br,-22.97530,-44.30710
itp,br,-21.21930,-41.87590
sdmc,br,-22.91950,-42.83090
sdrs,br,-22.47850,-44.48030
sdsk,br,-22.92972,-42.50694
ceg4,ca,51.49640,-112.74900
fzwe,cd,-6.98300,23.08300
kbn,cd,-6.13300,24.48300
ikl,cd,-1.04811,23.37250
air,br,-10.25028,-59.38389
jrn,br,-10.30583,-58.48944
jia,br,-11.41944,-58.70167
vlp,br,-9.97944,-51.14222
jua,br,-11.29660,-57.54950
ccx,br,-16.04360,-57.62990
swpl,br,-12.19833,-53.38167
swts,br,-14.66200,-57.44350
swek,br,-13.57444,-52.27056
swvb,br,-14.99420,-59.94580
bmb,cd,2.18278,22.48170
qbx,br,-3.67889,-40.33680
apq,br,-9.77536,-36.62920
flb,br,-6.84639,-43.07730
pcs,br,-7.06206,-41.52370
bnc,cd,0.57500,29.47390
bnb,cd,-0.21700,20.85000
mtp,us,41.07650,-71.92080
vpz,us,41.45400,-87.00710
drv,mv,5.15610,73.13020
sxk,id,-7.98861,131.30600
mlz,uy,-32.33790,-54.21670
pdu,uy,-32.36330,-58.06190
ati,uy,-30.40070,-56.50790
ymbd,au,-35.06670,139.22701
hsm,au,-36.66970,142.17300
swh,au,-35.37580,143.53300
ttl,fj,-16.96600,177.36800
kwb,id,-5.80091,110.47838
koo,cd,-5.39444,26.99000
aou,la,14.81472,106.82170
fzcf,cd,-7.33300,19.01700
svfm,ve,10.48503,-66.84351
sqx,br,-26.78160,-53.50350
ldm,us,43.96250,-86.40790
rhv,us,37.33290,-121.81900
ohs,om,24.38604,56.62541
rzs,pk,31.88944,72.39167
vnth,np,27.04787,86.85802
tmf,mv,2.21100,73.15330
ifu,mv,5.70830,73.02500
kie,pg,-6.30542,155.72814
yko,tr,37.54970,44.23810
epjg,pl,50.89890,15.78560
but,bt,27.56220,90.74710
tli,id,1.12343,120.79366
uuyk,ru,63.82330,57.28000
uspt,ru,59.57955,56.85768
scss,cl,-53.31700,-68.65000
sawl,ar,-54.52190,-67.19900
tql,ru,64.93080,77.81810
kcma,us,34.21370,-119.09400
eble,be,51.12000,5.30722
mnlp,ni,11.52362,-85.70300
bpl,cn,44.89500,82.30000
acs,ru,56.26830,90.57080
cec4,ca,53.31920,-117.75300
wvi,us,36.93570,-121.79000
glu,bt,26.88456,90.46412
jgg,us,37.23920,-76.71610
dlk,au,-29.01330,138.48100
ywmc,au,-28.90670,136.34200
cjm9,ca,49.76742,-94.49274
rpvz,ph,9.21420,123.47225
km8,ca,52.60670,-90.37690
xto,au,-25.80170,149.89999
edfg,de,50.19722,9.17000
ekae,dk,54.85280,10.45640
edft,de,50.68333,9.41083
edfc,de,49.93889,9.06389
yse,ca,49.78170,-123.16200
edfb,de,50.33583,8.87806
edfn,de,50.87444,8.81500
edhu,de,53.20750,9.57333
edxu,de,53.28667,8.94722
ldpv,hr,45.14170,13.63060
mrt,us,40.22470,-83.35160
yah,ca,53.75470,-73.67530
yal,ca,50.58220,-126.91600
cyau,ca,44.23030,-64.85610
ybu,ca,53.33250,-104.00800
yce,ca,43.28560,-81.50830
ycp,ca,52.11670,-119.28300
ycq,ca,55.68720,-121.62700
xrr,ca,61.97060,-132.42300
ydo,ca,48.77850,-72.37500
yey,ca,48.56390,-78.24970
ygd,ca,43.76690,-81.71060
yhe,ca,49.36830,-121.49800
yht,ca,60.78920,-137.54601
ydg,ca,44.54585,-65.78542
yjf,ca,60.23580,-123.46900
ykj,ca,57.25610,-105.61800
ylr,ca,56.51330,-99.98530
yme,ca,48.85690,-67.45330
yml,ca,47.59750,-70.22390
cynn,ca,59.48750,-97.78030
yos,ca,44.59030,-80.83750
yps,ca,45.65670,-61.36810
yqs,ca,42.77000,-81.11080
yro,ca,45.46030,-75.64610
yrp,ca,45.31920,-76.02220
ysh,ca,44.94580,-75.94060
ysl,ca,47.15750,-67.83470
yvd,ca,49.87830,-100.91800
yve,ca,50.24810,-119.33100
yxq,ca,62.41030,-140.86700
ysn,ca,50.68280,-119.22900
kes,ca,56.03750,-96.50970
xpk,ca,55.74920,-101.26600
zgf,ca,49.01560,-118.43100
zjg,ca,54.51890,-98.04610
ytd,ca,55.31890,-97.70780
piw,ca,55.58890,-97.16420
xpp,ca,52.99653,-97.27419
wpc,ca,49.52060,-113.99700
zst,ca,55.93541,-129.98243
zuc,ca,49.42970,-91.71780
fnb,de,53.60220,13.30600
edqa,de,49.92040,10.91423
eduz,de,52.00083,12.14861
egom,gb,55.05000,-2.55000
fss,gb,57.64940,-3.56064
bxp,pl,52.00078,23.13253
epce,pl,54.41600,17.76330
epde,pl,51.55140,21.89360
eply,pl,52.00470,19.14560
epmm,pl,52.19550,21.65590
eppw,pl,52.37940,17.85390
eptm,pl,51.58440,20.09780
eskx,se,58.79080,16.57120
estl,se,56.08280,13.21250
dgp,lv,55.94472,26.66500
evka,lv,56.53470,25.89250
evta,lv,56.94220,23.22390
eykd,lt,55.31170,23.95640
lmr,za,-28.36010,23.43910
sxn,bw,-20.55340,26.11580
fllc,zm,-15.41380,28.33070
ndd,ao,-11.16790,13.84750
mai,mw,-14.48300,35.26700
heaz,eg,30.09180,31.36000
hebs,eg,29.20830,31.01660
hegs,eg,30.81980,30.19120
mwe,sd,18.44333,31.84333
aln,us,38.89030,-90.04600
axn,us,45.86630,-95.39470
clu,us,39.26190,-85.89630
bbd,us,31.17930,-99.32390
bih,us,37.37310,-118.36400
bke,us,44.83730,-117.80900
bpi,us,42.58510,-110.11100
wmh,us,36.36890,-92.47050
btl,us,42.30730,-85.25150
byi,us,42.54260,-113.77200
ccy,us,43.07260,-92.61080
cnu,us,37.66880,-95.48510
crg,us,30.33630,-81.51440
csv,us,35.95130,-85.08500
daa,us,38.71500,-77.18100
dag,us,34.85370,-116.78700
dmn,us,32.26230,-107.72100
dra,us,36.61940,-116.03300
eed,us,34.76630,-114.62300
egi,us,30.65040,-86.52290
eka,us,40.80340,-124.11300
hyi,us,29.89270,-97.86300
hyr,us,46.02520,-91.44430
jct,us,30.51130,-99.76350
llq,us,33.63860,-91.75100
lol,us,40.06640,-118.56500
mbg,us,45.54650,-100.40800
mcb,us,31.17850,-90.47190
mdh,us,37.77810,-89.25200
mmt,us,33.92080,-80.80130
nhz,us,43.89220,-69.93860
nrb,us,30.39110,-81.42470
ogb,us,33.45680,-80.85950
olu,us,41.44800,-97.34260
otm,us,41.10660,-92.44790
ozr,us,31.27570,-85.71340
pwy,us,42.79550,-109.80700
pou,us,41.62660,-73.88420
rnh,us,45.14830,-92.53810
rsl,us,38.87210,-98.81180
rwf,us,44.54720,-95.08230
sns,us,36.66280,-121.60600
soa,us,30.58570,-100.64900
suz,us,34.59060,-92.47940
tph,us,38.06020,-117.08700
uao,us,45.24710,-122.77000
uki,us,39.12600,-123.20100
uox,us,34.38430,-89.53680
htv,us,30.74690,-95.58720
vtn,us,42.85780,-100.54800
wmc,us,40.89660,-117.80600
wwr,us,36.43800,-99.52267
xmr,us,28.46760,-80.56660
kxta,us,37.23500,-115.81100
zzv,us,39.94440,-81.89210
lagj,al,41.89520,19.59870
laku,al,42.03370,20.41590
lakv,al,40.77190,19.90190
lavl,al,40.47610,19.47420
lbhs,bg,41.97640,25.58980
lbmg,bg,43.54430,23.27250
lbpg,bg,42.29040,24.71400
lbpl,bg,43.45140,24.50280
lbwb,bg,43.42380,28.18130
ecv,es,40.37070,-3.78514
cdt,es,40.21389,0.07333
tev,es,40.40300,-1.21830
lfoq,fr,47.67850,1.20884
tn0,it,46.02140,11.12420
lila,it,44.92520,8.62513
lile,it,45.49530,8.10278
lili,it,45.31023,8.41793
lilm,it,45.11120,8.45603
liln,it,45.74220,8.88823
limr,it,44.78000,8.78639
qlp,it,44.08800,9.98795
lrct,ro,46.50230,23.88590
lubm,md,47.86270,28.21280
luch,md,45.84380,28.26370
lutr,md,46.86810,29.59060
bjy,rs,44.93530,20.25750
ruv,gt,15.99200,-90.44530
xpl,hn,14.38240,-87.62120
upl,cr,10.89220,-85.01620
qsn,cu,22.75610,-81.92090
snj,cu,22.09530,-84.15200
oedm,sa,24.44990,44.12120
kmx,sa,18.29730,42.80350
xxn,sa,24.70980,46.72520
knr,ir,27.82050,52.35220
oihs,ir,35.21160,48.65340
pyk,ir,35.77610,50.82670
xij,kw,28.93480,47.79190
olra,lb,33.85080,35.98770
mpd,pk,25.68250,69.07280
atg,pk,33.86910,72.40090
oprq,pk,30.75810,72.28250
opsf,pk,24.87420,67.11850
sgi,pk,32.04860,72.66500
rqw,iq,35.76720,43.12510
orsh,iq,34.67320,43.54300
ortf,iq,36.28310,42.40300
orti,iq,33.52390,44.25670
orub,iq,32.48200,45.75710
enn,us,64.54730,-149.07401
wwa,us,61.57170,-149.53999
rcay,tw,22.78250,120.26300
rjca,jp,43.79520,142.36301
qut,jp,36.51450,139.87100
rkti,kr,37.03000,127.88500
iej,jp,26.72200,127.78500
aav,ph,6.36682,124.75100
bph,ph,8.19595,126.32200
mxi,ph,6.94937,126.27300
vmr,ar,-32.32010,-63.22663
bat,br,-20.58450,-48.59410
qhp,br,-23.04010,-45.51600
toq,cl,-22.14110,-70.06290
lgr,cl,-47.24380,-72.58840
cnr,cl,-26.33250,-70.60730
tlx,cl,-35.37780,-71.60170
zic,cl,-38.24560,-72.34860
ttc,cl,-25.56430,-70.37590
api,co,4.07607,-73.56270
cve,co,9.40092,-75.69130
pal,co,5.48361,-74.65740
pza,co,5.87615,-71.88660
sktj,co,5.54138,-73.34450
tqs,co,0.74590,-75.23400
mqz,co,5.52448,-68.68560
rij,pe,-6.06786,-77.16000
jae,pe,-5.59248,-78.77400
svmp,ve,10.13317,-66.78783
iku,kg,42.58792,76.71305
uafw,kg,42.85320,74.84650
uasa,kz,47.91860,80.45280
uatr,kz,47.90500,59.62000
uenk,ru,63.88500,122.77700
vyi,ru,63.75667,121.69334
uesg,ru,68.55660,146.23151
ugej,am,39.82400,45.67400
uhkg,ru,49.23570,140.19310
gvn,ru,48.92700,140.03400
uhmf,ru,62.45700,155.74500
uhmg,ru,61.83500,160.54800
uhmk,ru,67.84500,166.14000
uhmt,ru,59.62330,150.92200
nli,ru,53.15500,140.64999
uhpl,ru,59.08170,159.88800
uibv,ru,56.48770,104.10600
ukfg,ua,45.11500,33.97700
ukfi,ua,45.09300,33.59500
ukfy,ua,45.70090,34.41890
ukko,ua,50.15830,28.73830
ulak,ru,69.03167,33.41833
ullp,ru,59.68500,30.33830
ulls,ru,59.35670,30.03670
